NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,704,2022,081120,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,081190,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,081210,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,081290,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,081310,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,081320,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,081330,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,081340,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,081350,01I,   ,      0.00,      0.00,      0.00,      0.00,5,5,0,0
H5,704,2022,081400,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090111,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090112,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090121,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090122,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090190,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090210,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090220,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090230,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090240,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090300,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090411,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,090412,01I,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,704,2022,090421,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090422,01I,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,704,2022,090510,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090520,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090611,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090619,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090620,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090710,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090720,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090811,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090812,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090821,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090822,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090831,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090832,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,704,2022,090921,01I,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
