NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,458,2017,830120,     25.00,     25.00,     25.00,     25.00,0,0,0,1,1,1
H5,458,2017,830130,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,830140,     75.00,     25.00,     25.00,     25.00,0,0,0,3,3,3
H5,458,2017,830150,     25.00,     25.00,     25.00,     25.00,0,0,0,1,1,1
H5,458,2017,830160,     25.00,     25.00,     25.00,     25.00,0,0,0,1,1,1
H5,458,2017,830170,     25.00,     25.00,     25.00,     25.00,0,0,0,1,1,1
H5,458,2017,830210,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H5,458,2017,830220,     35.00,     15.00,     20.00,     17.50,0,0,0,2,2,2
H5,458,2017,830230,     35.00,     15.00,     20.00,     17.50,0,0,0,2,2,2
H5,458,2017,830241,     55.00,     15.00,     20.00,     18.33,0,0,0,3,3,3
H5,458,2017,830242,     15.00,      0.00,     15.00,      7.50,0,1,0,1,2,2
H5,458,2017,830249,     35.00,      0.00,     20.00,     11.67,0,1,0,2,3,3
H5,458,2017,830250,     20.00,     20.00,     20.00,     20.00,0,0,0,1,1,1
H5,458,2017,830260,     20.00,     20.00,     20.00,     20.00,0,0,0,1,1,1
H5,458,2017,830300,     20.00,     20.00,     20.00,     20.00,0,0,0,1,1,1
H5,458,2017,830400,    125.00,     25.00,     25.00,     25.00,0,0,0,5,5,5
H5,458,2017,830510,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,830520,     55.00,      5.00,     25.00,     18.33,0,0,0,3,3,3
H5,458,2017,830590,     20.00,      5.00,     15.00,     10.00,0,0,0,2,2,2
H5,458,2017,830610,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,830621,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,830629,     40.00,      0.00,     20.00,     10.00,0,1,0,3,4,4
H5,458,2017,830630,     45.00,      5.00,     20.00,     15.00,0,0,0,3,3,3
H5,458,2017,830710,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,830790,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,830810,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,830820,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,830890,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,830910,     25.00,     25.00,     25.00,     25.00,0,0,0,1,1,1
H5,458,2017,830990,     85.00,      5.00,     25.00,      9.44,0,0,0,9,9,9
H5,458,2017,831000,     20.00,     20.00,     20.00,     20.00,0,0,0,1,1,1
H5,458,2017,831110,     60.00,     30.00,     30.00,     30.00,0,0,0,2,2,2
H5,458,2017,831120,     90.00,     30.00,     30.00,     30.00,0,0,0,3,3,3
H5,458,2017,831130,    120.00,     30.00,     30.00,     30.00,0,0,0,4,4,4
H5,458,2017,831190,     30.00,     30.00,     30.00,     30.00,0,0,0,1,1,1
H5,458,2017,840110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840130,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840140,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840211,     40.00,     20.00,     20.00,     20.00,0,0,0,2,2,2
H5,458,2017,840212,     80.00,     20.00,     20.00,     20.00,0,0,0,4,4,4
H5,458,2017,840219,     80.00,     20.00,     20.00,     20.00,0,0,0,4,4,4
H5,458,2017,840220,     20.00,     10.00,     10.00,     10.00,0,0,0,2,2,2
H5,458,2017,840290,     10.00,      5.00,      5.00,      5.00,0,0,0,2,2,2
H5,458,2017,840310,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840390,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,840410,     10.00,      0.00,      5.00,      3.33,0,1,0,2,3,3
H5,458,2017,840420,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H5,458,2017,840490,     15.00,      0.00,      5.00,      3.00,0,2,0,3,5,5
H5,458,2017,840510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840590,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840681,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840682,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,840690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840721,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,840729,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,458,2017,840731,     25.00,     25.00,     25.00,     25.00,0,0,0,1,1,1
H5,458,2017,840732,    105.00,      5.00,     30.00,     17.50,0,0,0,6,6,6
H5,458,2017,840733,     15.00,      5.00,      5.00,      5.00,0,0,0,3,3,3
H5,458,2017,840734,     60.00,      5.00,      5.00,      5.00,0,0,0,12,12,12
H5,458,2017,840790,     15.00,      5.00,      5.00,      5.00,0,0,0,3,3,3
H5,458,2017,840810,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4
H5,458,2017,840820,      0.00,      0.00,      0.00,      0.00,0,8,0,0,8,8
H5,458,2017,840890,      0.00,      0.00,      0.00,      0.00,0,7,0,0,7,7
H5,458,2017,840910,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,840991,    700.00,      0.00,     30.00,     13.73,0,6,0,45,51,51
H5,458,2017,840999,    530.00,      0.00,     30.00,      9.30,0,21,0,36,57,57
H5,458,2017,841011,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841012,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841013,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841090,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841112,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841121,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841122,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841181,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841182,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841191,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841199,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841221,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841229,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841231,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841239,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841280,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841290,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,458,2017,841311,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841319,      5.00,      0.00,      5.00,      2.50,0,1,0,1,2,2
H5,458,2017,841320,     10.00,      0.00,      5.00,      3.33,0,1,0,2,3,3
H5,458,2017,841330,     70.00,      0.00,     25.00,     14.00,0,2,0,3,5,5
H5,458,2017,841340,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,458,2017,841350,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4
H5,458,2017,841360,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4
H5,458,2017,841370,    170.00,     10.00,     20.00,     15.45,0,0,0,11,11,11
H5,458,2017,841381,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4
H5,458,2017,841382,     10.00,      5.00,      5.00,      5.00,0,0,0,2,2,2
H5,458,2017,841391,     25.00,      5.00,      5.00,      5.00,0,0,0,5,5,5
H5,458,2017,841392,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
