NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,152,2017,020726,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020727,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,020741,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020742,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020743,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020744,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020745,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020751,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020752,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020753,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020754,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020755,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020760,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020810,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020830,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020840,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020850,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,020860,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,020890,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,020910,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,020990,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,021011,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,021012,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,021019,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,021020,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,021091,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,021092,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,021093,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,021099,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030111,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030119,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030191,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030192,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030193,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030194,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030195,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030199,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030211,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030213,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030214,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030219,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030221,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030222,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030223,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030224,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030229,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030231,     18.00,      6.00,      6.00,      6.00,0,0,0,3,3,3
H5,152,2017,030232,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030233,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030234,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030235,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030236,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030239,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030241,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030242,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030243,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030244,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030245,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030246,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030247,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030249,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030251,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030252,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030253,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030254,     48.00,      6.00,      6.00,      6.00,0,0,0,8,8,8
H5,152,2017,030255,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030256,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030259,     24.00,      6.00,      6.00,      6.00,0,0,0,4,4,4
H5,152,2017,030271,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030272,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030273,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030274,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030279,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H5,152,2017,030281,    138.00,      6.00,      6.00,      6.00,0,0,0,23,23,23
H5,152,2017,030282,     12.00,      6.00,      6.00,      6.00,0,0,0,2,2,2
H5,152,2017,030283,     30.00,      6.00,      6.00,      6.00,0,0,0,5,5,5
H5,152,2017,030284,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
