NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,096,2022,630640,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,630690,156,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,096,2022,630710,156,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H5,096,2022,631010,156,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,096,2022,631090,156,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,096,2022,640110,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,640192,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,640212,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,640219,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,640220,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,640291,156,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,096,2022,640312,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,640319,156,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,096,2022,640320,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,640340,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,640351,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,640391,156,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,096,2022,640520,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,640610,156,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,096,2022,640620,156,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,096,2022,640690,156,   ,      0.00,      0.00,      0.00,      0.00,11,7,4,0
H5,096,2022,852329,156,   ,      0.00,      0.00,      0.00,      0.00,32,14,18,0
H5,096,2022,852349,156,   ,      0.00,      0.00,      0.00,      0.00,11,6,5,0
H5,096,2022,852351,156,   ,      0.00,      0.00,      0.00,      0.00,8,3,5,0
H5,096,2022,852359,156,   ,      0.00,      0.00,      0.00,      0.00,6,1,5,0
H5,096,2022,852380,156,   ,      0.00,      0.00,      0.00,      0.00,6,2,4,0
H5,096,2022,920110,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920120,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,096,2022,920190,156,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
