NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H6,124,2022,420229,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,420231,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,420232,804,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H6,124,2022,420239,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,420291,804,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H6,124,2022,420292,804,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H6,124,2022,420299,804,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,420310,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,420329,804,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H6,124,2022,420330,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,420340,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,420600,804,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,430230,804,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,430310,804,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H6,124,2022,430390,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,430400,804,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H6,124,2022,440210,804,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,440220,804,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,440290,804,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,440929,804,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H6,124,2022,070519,00G,   ,     20.00,      0.00,     10.00,      6.67,3,2,1,0
H6,124,2022,070690,00G,   ,     20.00,      0.00,     10.00,      2.50,8,3,5,0
H6,124,2022,070820,00G,   ,      5.00,      0.00,      5.00,      1.25,5,1,4,1
H6,124,2022,070920,00G,   ,     10.00,      0.00,     10.00,      3.33,3,1,2,0
H6,124,2022,070940,00G,   ,     20.00,      0.00,     10.00,      6.67,3,2,1,0
H6,124,2022,070999,00G,   ,     25.00,      0.00,     10.00,      3.13,8,3,5,0
