NomenCode,Reporter_ISO_N,Year,ProductCode,Partner,ExcludedFrom,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,TotalNoOfLines,Nbr_Pref_Lines,Nbr_MFN_Lines,Nbr_NA_Lines
H5,604,2022,021099,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,030111,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,030119,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,030194,032,   ,      0.00,      0.00,      0.00,      0.00,3,1,2,0
H5,604,2022,030195,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,030510,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,040721,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,040729,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,040900,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,041000,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,050400,032,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H5,604,2022,060311,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,060312,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,060313,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,060314,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,060315,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,060319,032,   ,      0.00,      0.00,      0.00,      0.00,5,5,0,0
H5,604,2022,060390,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,060420,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,060490,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,070190,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,070310,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,070320,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,070390,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,070810,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,070820,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,070890,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071010,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071021,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071022,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071029,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071030,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071080,032,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,604,2022,071090,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071220,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071231,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071232,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071233,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071239,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,071290,032,   ,      0.00,      0.00,      0.00,      0.00,3,3,0,0
H5,604,2022,071310,032,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H5,604,2022,071320,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,071331,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,071332,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,071333,032,   ,      0.00,      0.00,      0.00,      0.00,5,3,2,0
H5,604,2022,071334,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,071335,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,071339,032,   ,      0.00,      0.00,      0.00,      0.00,3,2,1,0
H5,604,2022,071340,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,071350,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,071360,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,071390,032,   ,      0.00,      0.00,      0.00,      0.00,2,1,1,0
H5,604,2022,071410,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080111,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,080112,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080119,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080121,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080122,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080131,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080132,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080211,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080212,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,080221,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080222,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080231,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080232,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080241,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080242,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080251,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080252,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080261,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080262,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080270,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080280,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080290,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080310,032,   ,      0.00,      0.00,      0.00,      0.00,2,2,0,0
H5,604,2022,080390,032,   ,      0.00,      0.00,      0.00,      0.00,4,4,0,0
H5,604,2022,080410,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080420,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080430,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
H5,604,2022,080440,032,   ,      0.00,      0.00,      0.00,      0.00,1,1,0,0
