NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,604,2017,030214,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030219,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030221,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030222,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030223,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030224,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030229,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030231,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030232,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030233,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030234,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030235,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030236,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030239,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030241,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030242,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030243,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030244,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030245,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030246,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030247,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030249,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030251,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030252,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030253,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030254,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030255,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030256,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030259,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030271,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030272,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030273,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030274,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030279,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030281,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030282,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030283,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030284,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030285,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030289,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030291,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030292,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030299,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030311,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030312,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030313,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030314,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030319,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030323,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030324,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030325,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030326,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030329,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030331,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,604,2017,030332,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
